lat_bin,lon_bin,safety_score,total_businesses,lat,lon,bank_atm,restaurant_takeout,coffee_shop,convenience_store,24_7_pharmacy,gas_station,grocery_store,gym_late
41,75,3,1,43.7875000000001,-79.26250000000034,0,0,1,0,0,0,0,0
33,71,13,4,43.74750000000008,-79.28250000000033,0,2,0,1,0,1,0,0
34,36,5,2,43.75250000000008,-79.45750000000017,0,1,0,1,0,0,0,0
52,84,8,3,43.84250000000013,-79.21750000000038,0,2,0,1,0,0,0,0
25,67,0,0,43.70750000000006,-79.30250000000031,0,0,0,0,0,0,0,0
44,80,8,3,43.80250000000011,-79.23750000000037,0,2,0,1,0,0,0,0
37,41,40,12,43.76750000000009,-79.43250000000019,1,4,3,2,0,1,1,0
22,61,8,3,43.69250000000005,-79.33250000000028,0,1,1,1,0,0,0,0
14,57,5,2,43.65250000000003,-79.35250000000026,0,0,1,1,0,0,0,0
15,22,23,7,43.657500000000034,-79.5275000000001,0,3,1,1,0,1,1,0
7,18,8,3,43.617500000000014,-79.54750000000008,0,2,0,1,0,0,0,0
26,31,3,1,43.71250000000006,-79.48250000000014,0,0,1,0,0,0,0,0
18,27,22,6,43.67250000000004,-79.50250000000013,1,3,0,1,0,1,0,0
38,42,37,11,43.77250000000009,-79.4275000000002,1,3,3,2,0,1,1,0
36,81,34,9,43.76250000000009,-79.23250000000037,1,3,1,1,0,2,1,0
15,58,5,2,43.657500000000034,-79.34750000000027,0,0,1,1,0,0,0,0
28,77,19,5,43.72250000000007,-79.25250000000035,0,1,0,1,0,2,1,0
8,19,22,6,43.62250000000002,-79.54250000000009,1,2,1,1,0,1,0,0
27,32,8,3,43.717500000000065,-79.47750000000015,0,1,1,1,0,0,0,0
18,63,8,3,43.67250000000004,-79.32250000000029,0,2,0,1,0,0,0,0
19,28,11,4,43.677500000000045,-79.49750000000013,0,2,1,1,0,0,0,0
11,24,27,7,43.637500000000024,-79.51750000000011,1,3,0,1,0,2,0,0
30,37,3,1,43.73250000000007,-79.45250000000017,0,0,1,0,0,0,0,0
21,74,11,4,43.68750000000005,-79.26750000000034,0,2,1,1,0,0,0,0
40,87,3,1,43.7825000000001,-79.2025000000004,0,0,1,0,0,0,0,0
41,52,8,3,43.7875000000001,-79.37750000000024,0,1,1,1,0,0,0,0
33,48,32,9,43.74750000000008,-79.39750000000022,2,2,2,2,0,0,0,1
34,13,8,3,43.75250000000008,-79.57250000000006,0,1,1,1,0,0,0,0
25,44,28,8,43.70750000000006,-79.4175000000002,2,2,2,2,0,0,0,0
4,21,0,0,43.602500000000006,-79.5325000000001,0,0,0,0,0,0,0,0
44,57,8,3,43.80250000000011,-79.35250000000026,0,1,1,1,0,0,0,0
37,18,8,3,43.76750000000009,-79.54750000000008,0,1,1,1,0,0,0,0
22,38,9,3,43.69250000000005,-79.44750000000018,0,2,1,0,0,0,0,0
14,34,11,4,43.65250000000003,-79.46750000000016,0,2,1,1,0,0,0,0
34,49,45,13,43.75250000000008,-79.39250000000023,2,5,2,2,0,0,1,1
25,80,20,6,43.70750000000006,-79.23750000000037,0,2,1,1,0,1,1,0
37,54,8,3,43.76750000000009,-79.36750000000025,0,1,1,1,0,0,0,0
38,19,11,4,43.77250000000009,-79.54250000000009,0,2,1,1,0,0,0,0
32,88,2,1,43.74250000000008,-79.1975000000004,0,0,0,1,0,0,0,0
43,97,11,4,43.797500000000106,-79.15250000000044,0,2,1,1,0,0,0,0
35,93,11,4,43.757500000000086,-79.17250000000043,0,2,1,1,0,0,0,0
15,35,6,2,43.657500000000034,-79.46250000000016,0,2,0,0,0,0,0,0
47,67,3,1,43.817500000000116,-79.30250000000031,0,0,1,0,0,0,0,0
26,44,32,9,43.71250000000006,-79.4175000000002,1,2,3,1,0,1,0,1
27,9,0,0,43.717500000000065,-79.59250000000004,0,0,0,0,0,0,0,0
18,40,0,0,43.67250000000004,-79.43750000000018,0,0,0,0,0,0,0,0
30,14,8,3,43.73250000000007,-79.56750000000007,0,2,0,1,0,0,0,0
36,94,3,1,43.76250000000009,-79.16750000000043,0,0,1,0,0,0,0,0
29,55,0,0,43.72750000000007,-79.36250000000025,0,0,0,0,0,0,0,0
48,68,8,3,43.82250000000012,-79.29750000000031,0,1,1,1,0,0,0,0
21,51,38,10,43.68750000000005,-79.38250000000023,2,2,3,1,0,1,0,1
40,64,8,3,43.7825000000001,-79.3175000000003,0,1,1,1,0,0,0,0
33,25,11,4,43.74750000000008,-79.51250000000012,0,2,1,1,0,0,0,0
23,11,16,5,43.697500000000055,-79.58250000000005,0,2,1,1,0,1,0,0
10,41,9,3,43.63250000000002,-79.43250000000019,0,2,1,0,0,0,0,0
22,15,17,5,43.69250000000005,-79.56250000000007,0,1,1,1,0,1,1,0
41,65,5,2,43.7875000000001,-79.3125000000003,0,1,0,1,0,0,0,0
33,61,5,2,43.74750000000008,-79.33250000000028,0,1,0,1,0,0,0,0
34,26,5,2,43.75250000000008,-79.50750000000012,0,0,1,1,0,0,0,0
44,70,2,1,43.80250000000011,-79.28750000000032,0,0,0,1,0,0,0,0
51,78,5,2,43.83750000000013,-79.24750000000036,0,0,1,1,0,0,0,0
43,74,6,2,43.797500000000106,-79.26750000000034,0,1,1,0,0,0,0,0
22,51,33,10,43.69250000000005,-79.38250000000023,1,4,3,1,0,0,1,0
14,47,8,3,43.65250000000003,-79.40250000000022,0,1,1,1,0,0,0,0
15,12,18,5,43.657500000000034,-79.57750000000006,0,1,1,1,0,2,0,0
